Order_ID,Order_Date,Order_Line_ID,Product_ID,Order_Quantity,Customer_ID,Store_ID
OR#101545,2/2/2021,1,PRD#_10495,4,C_1054,ST_901
OR#101545,2/2/2021,2,PRD#_10352,1,C_1054,ST_901
OR#101545,2/2/2021,3,PRD#_10314,3,C_1054,ST_901
OR#101545,2/2/2021,4,PRD#_10081,5,C_1054,ST_901
OR#101545,2/2/2021,5,PRD#_10694,1,C_1054,ST_901
OR#101546,2/16/2021,1,PRD#_10618,5,C_1045,ST_678
OR#101547,2/24/2021,1,PRD#_10026,2,C_1076,ST_789
OR#101548,2/4/2021,1,PRD#_10594,2,C_1024,ST_345
OR#101548,2/4/2021,2,PRD#_10593,3,C_1024,ST_345
OR#101549,2/4/2021,1,PRD#_10312,3,C_1063,ST_890
OR#101550,2/2/2021,1,PRD#_10637,1,C_1117,ST_901
OR#101550,2/2/2021,2,PRD#_10085,4,C_1117,ST_901
OR#101550,2/2/2021,3,PRD#_10690,4,C_1117,ST_901
OR#101550,2/2/2021,4,PRD#_10499,2,C_1117,ST_901
OR#101551,2/8/2021,1,PRD#_10652,2,C_1019,ST_112
OR#101552,2/13/2021,1,PRD#_10103,1,C_1071,ST_901
OR#101553,2/2/2021,1,PRD#_10024,4,C_1033,ST_345
OR#101553,2/2/2021,2,PRD#_10368,5,C_1033,ST_345
OR#101553,2/2/2021,3,PRD#_10737,1,C_1033,ST_345
OR#101554,2/26/2021,1,PRD#_10841,5,C_1132,ST_890
OR#101554,2/26/2021,2,PRD#_10406,4,C_1132,ST_890
OR#101554,2/26/2021,3,PRD#_10765,2,C_1132,ST_890
OR#101555,2/26/2021,1,PRD#_10553,4,C_1079,ST_567
OR#101556,2/26/2021,1,PRD#_10712,2,C_1110,ST_789
OR#101557,2/16/2021,1,PRD#_10532,5,C_1027,ST_234
OR#101558,2/27/2021,1,PRD#_10594,3,C_1022,ST_345
OR#101558,2/27/2021,2,PRD#_10498,3,C_1022,ST_345
OR#101558,2/27/2021,3,PRD#_10742,4,C_1022,ST_345
OR#101558,2/27/2021,4,PRD#_10406,1,C_1022,ST_345
OR#101559,2/11/2021,1,PRD#_10106,5,C_1132,ST_890
OR#101559,2/11/2021,2,PRD#_10103,2,C_1132,ST_890
OR#101559,2/11/2021,3,PRD#_10731,4,C_1132,ST_890
OR#101559,2/11/2021,4,PRD#_10776,3,C_1132,ST_890
OR#101559,2/11/2021,5,PRD#_10524,2,C_1132,ST_890
OR#101560,2/2/2021,1,PRD#_10001,4,C_1011,ST_901
OR#101560,2/2/2021,2,PRD#_10532,3,C_1011,ST_901
OR#101560,2/2/2021,3,PRD#_10218,2,C_1011,ST_901
OR#101560,2/2/2021,4,PRD#_10537,4,C_1011,ST_901
OR#101561,2/15/2021,1,PRD#_10483,3,C_1086,ST_123
OR#101562,2/4/2021,1,PRD#_10228,1,C_1120,ST_890
OR#101563,2/9/2021,1,PRD#_10263,5,C_1095,ST_345
OR#101564,2/10/2021,1,PRD#_10624,4,C_1116,ST_123
OR#101565,2/14/2021,1,PRD#_10072,2,C_1119,ST_678
OR#101565,2/14/2021,2,PRD#_10098,3,C_1119,ST_678
OR#101565,2/14/2021,3,PRD#_10038,5,C_1119,ST_678
OR#101566,2/5/2021,1,PRD#_10118,2,C_1130,ST_789
OR#101566,2/5/2021,2,PRD#_10496,4,C_1130,ST_789
OR#101566,2/5/2021,3,PRD#_10641,2,C_1130,ST_789
OR#101566,2/5/2021,4,PRD#_10458,1,C_1130,ST_789
OR#101566,2/5/2021,5,PRD#_10478,3,C_1130,ST_789
OR#101567,2/19/2021,1,PRD#_10519,3,C_1137,ST_456
OR#101568,2/15/2021,1,PRD#_10625,2,C_1122,ST_345
OR#101568,2/15/2021,2,PRD#_10741,1,C_1122,ST_345
OR#101568,2/15/2021,3,PRD#_10010,3,C_1122,ST_345
OR#101568,2/15/2021,4,PRD#_10209,3,C_1122,ST_345
OR#101569,2/25/2021,1,PRD#_10174,4,C_1090,ST_123
OR#101570,2/2/2021,1,PRD#_10301,5,C_1089,ST_234
OR#101570,2/2/2021,2,PRD#_10345,1,C_1089,ST_234
OR#101570,2/2/2021,3,PRD#_10712,4,C_1089,ST_234
OR#101571,2/9/2021,1,PRD#_10773,2,C_1031,ST_567
OR#101572,2/14/2021,1,PRD#_10147,1,C_1141,ST_456
OR#101572,2/14/2021,2,PRD#_10241,4,C_1141,ST_456
OR#101572,2/14/2021,3,PRD#_10388,5,C_1141,ST_456
OR#101572,2/14/2021,4,PRD#_10255,2,C_1141,ST_456
OR#101572,2/14/2021,5,PRD#_10746,3,C_1141,ST_456
OR#101573,2/5/2021,1,PRD#_10048,5,C_1020,ST_890
OR#101573,2/5/2021,2,PRD#_10107,3,C_1020,ST_890
OR#101574,2/17/2021,1,PRD#_10782,2,C_1105,ST_567
OR#101574,2/17/2021,2,PRD#_10099,1,C_1105,ST_567
OR#101574,2/17/2021,3,PRD#_10193,5,C_1105,ST_567
OR#101575,2/11/2021,1,PRD#_10202,5,C_1041,ST_234
OR#101575,2/11/2021,2,PRD#_10295,3,C_1041,ST_234
OR#101575,2/11/2021,3,PRD#_10077,5,C_1041,ST_234
OR#101575,2/11/2021,4,PRD#_10572,2,C_1041,ST_234
OR#101576,2/1/2021,1,PRD#_10442,4,C_1030,ST_901
OR#101577,2/16/2021,1,PRD#_10790,5,C_1044,ST_234
OR#101578,2/14/2021,1,PRD#_10345,5,C_1015,ST_678
OR#101578,2/14/2021,2,PRD#_10071,4,C_1015,ST_678
OR#101579,2/25/2021,1,PRD#_10764,4,C_1057,ST_112
OR#101579,2/25/2021,2,PRD#_10462,1,C_1057,ST_112
OR#101580,2/26/2021,1,PRD#_10512,1,C_1111,ST_678
OR#101580,2/26/2021,2,PRD#_10384,3,C_1111,ST_678
OR#101580,2/26/2021,3,PRD#_10187,1,C_1111,ST_678
OR#101580,2/26/2021,4,PRD#_10155,1,C_1111,ST_678
OR#101581,2/19/2021,1,PRD#_10756,2,C_1075,ST_112
OR#101581,2/19/2021,2,PRD#_10515,4,C_1075,ST_112
OR#101581,2/19/2021,3,PRD#_10391,2,C_1075,ST_112
OR#101581,2/19/2021,4,PRD#_10227,3,C_1075,ST_112
OR#101581,2/19/2021,5,PRD#_10458,2,C_1075,ST_112
OR#101582,2/24/2021,1,PRD#_10681,2,C_1141,ST_234
OR#101582,2/24/2021,2,PRD#_10352,2,C_1141,ST_234
OR#101583,2/27/2021,1,PRD#_10166,3,C_1052,ST_890
OR#101583,2/27/2021,2,PRD#_10145,5,C_1052,ST_890
OR#101583,2/27/2021,3,PRD#_10840,5,C_1052,ST_890
OR#101583,2/27/2021,4,PRD#_10473,2,C_1052,ST_890
OR#101584,2/2/2021,1,PRD#_10068,3,C_1126,ST_456
OR#101584,2/2/2021,2,PRD#_10685,1,C_1126,ST_456
OR#101585,2/24/2021,1,PRD#_10371,3,C_1141,ST_901
OR#101585,2/24/2021,2,PRD#_10590,4,C_1141,ST_901
OR#101585,2/24/2021,3,PRD#_10808,2,C_1141,ST_901
OR#101586,2/12/2021,1,PRD#_10657,3,C_1096,ST_112
OR#101586,2/12/2021,2,PRD#_10449,3,C_1096,ST_112
OR#101586,2/12/2021,3,PRD#_10568,5,C_1096,ST_112
OR#101586,2/12/2021,4,PRD#_10046,4,C_1096,ST_112
OR#101586,2/12/2021,5,PRD#_10139,3,C_1096,ST_112
OR#101587,2/4/2021,1,PRD#_10571,4,C_1014,ST_234
OR#101587,2/4/2021,2,PRD#_10617,5,C_1014,ST_234
OR#101588,2/28/2021,1,PRD#_10132,5,C_1028,ST_112
OR#101588,2/28/2021,2,PRD#_10780,5,C_1028,ST_112
OR#101588,2/28/2021,3,PRD#_10347,1,C_1028,ST_112
OR#101588,2/28/2021,4,PRD#_10575,2,C_1028,ST_112
OR#101589,2/5/2021,1,PRD#_10726,3,C_1107,ST_123
OR#101589,2/5/2021,2,PRD#_10601,4,C_1107,ST_123
OR#101589,2/5/2021,3,PRD#_10232,5,C_1107,ST_123
OR#101590,2/18/2021,1,PRD#_10439,4,C_1116,ST_678
OR#101590,2/18/2021,2,PRD#_10614,2,C_1116,ST_678
OR#101590,2/18/2021,3,PRD#_10842,1,C_1116,ST_678
OR#101590,2/18/2021,4,PRD#_10009,3,C_1116,ST_678
OR#101590,2/18/2021,5,PRD#_10454,5,C_1116,ST_678
OR#101591,2/7/2021,1,PRD#_10455,2,C_1090,ST_901
OR#101591,2/7/2021,2,PRD#_10346,1,C_1090,ST_901
OR#101591,2/7/2021,3,PRD#_10252,4,C_1090,ST_901
OR#101591,2/7/2021,4,PRD#_10013,4,C_1090,ST_901
OR#101592,2/25/2021,1,PRD#_10510,3,C_1065,ST_456
OR#101592,2/25/2021,2,PRD#_10514,5,C_1065,ST_456
OR#101593,2/12/2021,1,PRD#_10135,2,C_1010,ST_567
OR#101593,2/12/2021,2,PRD#_10720,5,C_1010,ST_567
OR#101594,2/5/2021,1,PRD#_10826,5,C_1056,ST_567
OR#101595,2/16/2021,1,PRD#_10220,4,C_1052,ST_890
OR#101596,2/26/2021,1,PRD#_10703,5,C_1117,ST_567
OR#101596,2/26/2021,2,PRD#_10345,3,C_1117,ST_567
OR#101596,2/26/2021,3,PRD#_10821,5,C_1117,ST_567
OR#101596,2/26/2021,4,PRD#_10127,1,C_1117,ST_567
OR#101597,2/11/2021,1,PRD#_10556,2,C_1090,ST_123
OR#101598,2/27/2021,1,PRD#_10519,5,C_1052,ST_123
OR#101598,2/27/2021,2,PRD#_10473,5,C_1052,ST_123
OR#101598,2/27/2021,3,PRD#_10377,5,C_1052,ST_123
OR#101599,2/24/2021,1,PRD#_10590,4,C_1121,ST_123
OR#101599,2/24/2021,2,PRD#_10581,4,C_1121,ST_123
OR#101600,2/13/2021,1,PRD#_10530,4,C_1044,ST_345
OR#101600,2/13/2021,2,PRD#_10284,5,C_1044,ST_345
OR#101600,2/13/2021,3,PRD#_10297,3,C_1044,ST_345
OR#101601,2/4/2021,1,PRD#_10634,2,C_1094,ST_456
OR#101601,2/4/2021,2,PRD#_10123,1,C_1094,ST_456
OR#101601,2/4/2021,3,PRD#_10237,1,C_1094,ST_456
OR#101602,2/1/2021,1,PRD#_10805,2,C_1045,ST_345
OR#101602,2/1/2021,2,PRD#_10146,4,C_1045,ST_345
OR#101602,2/1/2021,3,PRD#_10716,2,C_1045,ST_345
OR#101602,2/1/2021,4,PRD#_10083,5,C_1045,ST_345
OR#101603,2/27/2021,1,PRD#_10244,1,C_1058,ST_345
OR#101604,2/27/2021,1,PRD#_10824,2,C_1016,ST_112
OR#101604,2/27/2021,2,PRD#_10339,3,C_1016,ST_112
OR#101604,2/27/2021,3,PRD#_10132,4,C_1016,ST_112
OR#101605,2/20/2021,1,PRD#_10413,5,C_1123,ST_345
OR#101605,2/20/2021,2,PRD#_10775,5,C_1123,ST_345
OR#101605,2/20/2021,3,PRD#_10111,2,C_1123,ST_345
OR#101605,2/20/2021,4,PRD#_10611,4,C_1123,ST_345
OR#101605,2/20/2021,5,PRD#_10059,3,C_1123,ST_345
OR#101606,2/26/2021,1,PRD#_10272,1,C_1020,ST_345
OR#101606,2/26/2021,2,PRD#_10501,3,C_1020,ST_345
OR#101606,2/26/2021,3,PRD#_10613,2,C_1020,ST_345
OR#101607,2/15/2021,1,PRD#_10584,2,C_1001,ST_234
OR#101608,2/4/2021,1,PRD#_10551,4,C_1120,ST_123
OR#101608,2/4/2021,2,PRD#_10520,2,C_1120,ST_123
OR#101608,2/4/2021,3,PRD#_10432,5,C_1120,ST_123
OR#101609,2/28/2021,1,PRD#_10598,4,C_1013,ST_112
OR#101609,2/28/2021,2,PRD#_10614,1,C_1013,ST_112
OR#101610,2/16/2021,1,PRD#_10174,2,C_1063,ST_345
OR#101610,2/16/2021,2,PRD#_10408,4,C_1063,ST_345
OR#101610,2/16/2021,3,PRD#_10542,1,C_1063,ST_345
OR#101610,2/16/2021,4,PRD#_10831,4,C_1063,ST_345
OR#101611,2/21/2021,1,PRD#_10213,4,C_1040,ST_345
OR#101612,2/6/2021,1,PRD#_10453,4,C_1036,ST_123
OR#101612,2/6/2021,2,PRD#_10289,3,C_1036,ST_123
OR#101612,2/6/2021,3,PRD#_10669,5,C_1036,ST_123
OR#101612,2/6/2021,4,PRD#_10399,5,C_1036,ST_123
OR#101613,2/6/2021,1,PRD#_10207,4,C_1090,ST_234
OR#101613,2/6/2021,2,PRD#_10129,4,C_1090,ST_234
OR#101614,2/3/2021,1,PRD#_10638,2,C_1043,ST_901
OR#101615,2/24/2021,1,PRD#_10201,4,C_1119,ST_456
OR#101616,2/10/2021,1,PRD#_10613,5,C_1015,ST_456
OR#101616,2/10/2021,2,PRD#_10281,2,C_1015,ST_456
OR#101616,2/10/2021,3,PRD#_10394,1,C_1015,ST_456
OR#101617,2/2/2021,1,PRD#_10845,4,C_1056,ST_345
OR#101617,2/2/2021,2,PRD#_10259,1,C_1056,ST_345
OR#101617,2/2/2021,3,PRD#_10475,3,C_1056,ST_345
OR#101617,2/2/2021,4,PRD#_10294,1,C_1056,ST_345
OR#101617,2/2/2021,5,PRD#_10731,4,C_1056,ST_345
OR#101618,2/3/2021,1,PRD#_10739,5,C_1080,ST_678
OR#101618,2/3/2021,2,PRD#_10212,1,C_1080,ST_678
OR#101618,2/3/2021,3,PRD#_10345,4,C_1080,ST_678
OR#101619,2/18/2021,1,PRD#_10826,5,C_1024,ST_901
OR#101620,2/13/2021,1,PRD#_10016,1,C_1143,ST_789
OR#101620,2/13/2021,2,PRD#_10355,2,C_1143,ST_789
OR#101621,2/12/2021,1,PRD#_10421,4,C_1133,ST_890
OR#101621,2/12/2021,2,PRD#_10461,5,C_1133,ST_890
OR#101622,2/16/2021,1,PRD#_10187,4,C_1015,ST_234
OR#101623,2/2/2021,1,PRD#_10643,1,C_1006,ST_789
OR#101623,2/2/2021,2,PRD#_10412,4,C_1006,ST_789
OR#101623,2/2/2021,3,PRD#_10636,5,C_1006,ST_789
OR#101624,2/8/2021,1,PRD#_10787,2,C_1109,ST_234
OR#101625,2/5/2021,1,PRD#_10451,1,C_1076,ST_789
OR#101625,2/5/2021,2,PRD#_10250,4,C_1076,ST_789
OR#101625,2/5/2021,3,PRD#_10405,5,C_1076,ST_789
OR#101626,2/27/2021,1,PRD#_10054,1,C_1115,ST_345
OR#101626,2/27/2021,2,PRD#_10123,5,C_1115,ST_345
OR#101627,2/8/2021,1,PRD#_10250,1,C_1090,ST_112
OR#101627,2/8/2021,2,PRD#_10290,3,C_1090,ST_112
OR#101627,2/8/2021,3,PRD#_10779,2,C_1090,ST_112
OR#101627,2/8/2021,4,PRD#_10769,2,C_1090,ST_112
OR#101628,2/26/2021,1,PRD#_10076,4,C_1139,ST_123
OR#101628,2/26/2021,2,PRD#_10742,3,C_1139,ST_123
OR#101628,2/26/2021,3,PRD#_10775,4,C_1139,ST_123
OR#101628,2/26/2021,4,PRD#_10581,3,C_1139,ST_123
OR#101628,2/26/2021,5,PRD#_10715,1,C_1139,ST_123
OR#101629,2/14/2021,1,PRD#_10627,3,C_1021,ST_567
OR#101629,2/14/2021,2,PRD#_10683,4,C_1021,ST_567
OR#101630,2/25/2021,1,PRD#_10723,3,C_1105,ST_789
OR#101630,2/25/2021,2,PRD#_10435,3,C_1105,ST_789
OR#101630,2/25/2021,3,PRD#_10607,3,C_1105,ST_789
OR#101630,2/25/2021,4,PRD#_10090,1,C_1105,ST_789
OR#101630,2/25/2021,5,PRD#_10760,4,C_1105,ST_789
OR#101631,2/14/2021,1,PRD#_10722,1,C_1054,ST_567
OR#101632,2/27/2021,1,PRD#_10267,1,C_1028,ST_890
OR#101632,2/27/2021,2,PRD#_10208,2,C_1028,ST_890
OR#101633,2/10/2021,1,PRD#_10041,2,C_1075,ST_678
OR#101633,2/10/2021,2,PRD#_10760,3,C_1075,ST_678
OR#101633,2/10/2021,3,PRD#_10160,1,C_1075,ST_678
OR#101633,2/10/2021,4,PRD#_10693,4,C_1075,ST_678
OR#101634,2/25/2021,1,PRD#_10715,4,C_1005,ST_456
OR#101634,2/25/2021,2,PRD#_10773,3,C_1005,ST_456
OR#101635,2/8/2021,1,PRD#_10846,1,C_1101,ST_112
OR#101635,2/8/2021,2,PRD#_10055,2,C_1101,ST_112
OR#101635,2/8/2021,3,PRD#_10795,4,C_1101,ST_112
OR#101636,2/24/2021,1,PRD#_10286,2,C_1001,ST_456
OR#101636,2/24/2021,2,PRD#_10351,1,C_1001,ST_456
OR#101636,2/24/2021,3,PRD#_10424,5,C_1001,ST_456
OR#101636,2/24/2021,4,PRD#_10329,2,C_1001,ST_456
OR#101637,2/5/2021,1,PRD#_10628,5,C_1019,ST_234
OR#101637,2/5/2021,2,PRD#_10467,5,C_1019,ST_234
OR#101638,2/7/2021,1,PRD#_10267,2,C_1059,ST_901
OR#101639,2/16/2021,1,PRD#_10027,4,C_1086,ST_456
OR#101639,2/16/2021,2,PRD#_10295,1,C_1086,ST_456
OR#101639,2/16/2021,3,PRD#_10247,4,C_1086,ST_456
OR#101639,2/16/2021,4,PRD#_10213,5,C_1086,ST_456
OR#101639,2/16/2021,5,PRD#_10399,2,C_1086,ST_456
OR#101640,2/7/2021,1,PRD#_10447,3,C_1087,ST_901
OR#101640,2/7/2021,2,PRD#_10746,5,C_1087,ST_901
OR#101640,2/7/2021,3,PRD#_10740,2,C_1087,ST_901
OR#101641,2/25/2021,1,PRD#_10560,3,C_1026,ST_678
OR#101641,2/25/2021,2,PRD#_10063,5,C_1026,ST_678
OR#101641,2/25/2021,3,PRD#_10633,4,C_1026,ST_678
OR#101641,2/25/2021,4,PRD#_10262,1,C_1026,ST_678
OR#101641,2/25/2021,5,PRD#_10277,2,C_1026,ST_678
OR#101642,2/1/2021,1,PRD#_10724,4,C_1020,ST_123
OR#101642,2/1/2021,2,PRD#_10732,3,C_1020,ST_123
OR#101642,2/1/2021,3,PRD#_10428,3,C_1020,ST_123
OR#101642,2/1/2021,4,PRD#_10279,1,C_1020,ST_123
OR#101642,2/1/2021,5,PRD#_10532,4,C_1020,ST_123
OR#101643,2/8/2021,1,PRD#_10002,2,C_1112,ST_456
OR#101643,2/8/2021,2,PRD#_10618,5,C_1112,ST_456
OR#101644,2/27/2021,1,PRD#_10271,1,C_1049,ST_456
OR#101644,2/27/2021,2,PRD#_10403,2,C_1049,ST_456
OR#101644,2/27/2021,3,PRD#_10066,3,C_1049,ST_456
OR#101644,2/27/2021,4,PRD#_10320,3,C_1049,ST_456
OR#101644,2/27/2021,5,PRD#_10474,1,C_1049,ST_456
OR#101645,2/28/2021,1,PRD#_10275,2,C_1031,ST_901
OR#101646,2/7/2021,1,PRD#_10020,1,C_1028,ST_234
OR#101646,2/7/2021,2,PRD#_10487,2,C_1028,ST_234
OR#101646,2/7/2021,3,PRD#_10810,3,C_1028,ST_234
OR#101646,2/7/2021,4,PRD#_10634,2,C_1028,ST_234
OR#101646,2/7/2021,5,PRD#_10773,4,C_1028,ST_234
OR#101647,2/28/2021,1,PRD#_10630,3,C_1112,ST_112
OR#101647,2/28/2021,2,PRD#_10688,4,C_1112,ST_112
OR#101647,2/28/2021,3,PRD#_10713,2,C_1112,ST_112
OR#101648,2/27/2021,1,PRD#_10548,1,C_1024,ST_123
OR#101648,2/27/2021,2,PRD#_10339,5,C_1024,ST_123
OR#101648,2/27/2021,3,PRD#_10703,5,C_1024,ST_123
OR#101649,2/23/2021,1,PRD#_10002,1,C_1126,ST_678
OR#101649,2/23/2021,2,PRD#_10362,3,C_1126,ST_678
OR#101649,2/23/2021,3,PRD#_10161,2,C_1126,ST_678
OR#101649,2/23/2021,4,PRD#_10388,1,C_1126,ST_678
OR#101649,2/23/2021,5,PRD#_10650,5,C_1126,ST_678
,,,,,,
OR#102637,3/16/2021,1,PRD#_10353,4,C_1089,ST_678
OR#102637,3/16/2021,2,PRD#_10322,1,C_1089,ST_678
OR#102637,3/16/2021,3,PRD#_10684,5,C_1089,ST_678
OR#102637,3/16/2021,4,PRD#_10456,2,C_1089,ST_678
OR#102638,3/1/2021,1,PRD#_10531,5,C_1133,ST_789
OR#102638,3/1/2021,2,PRD#_10784,3,C_1133,ST_789
OR#102638,3/1/2021,3,PRD#_10032,2,C_1133,ST_789
OR#102639,3/7/2021,1,PRD#_10524,1,C_1101,ST_112
OR#102639,3/7/2021,2,PRD#_10791,5,C_1101,ST_112
OR#102640,3/4/2021,1,PRD#_10736,3,C_1135,ST_112
OR#102640,3/4/2021,2,PRD#_10706,1,C_1135,ST_112
OR#102640,3/4/2021,3,PRD#_10622,4,C_1135,ST_112
OR#102640,3/4/2021,4,PRD#_10472,3,C_1135,ST_112
OR#102641,3/10/2021,1,PRD#_10286,1,C_1075,ST_901
OR#102641,3/10/2021,2,PRD#_10508,1,C_1075,ST_901
OR#102641,3/10/2021,3,PRD#_10466,2,C_1075,ST_901
OR#102642,3/15/2021,1,PRD#_10495,5,C_1103,ST_123
OR#102642,3/15/2021,2,PRD#_10310,4,C_1103,ST_123
OR#102642,3/15/2021,3,PRD#_10384,2,C_1103,ST_123
OR#102642,3/15/2021,4,PRD#_10125,3,C_1103,ST_123
OR#102642,3/15/2021,5,PRD#_10342,3,C_1103,ST_123
OR#102643,3/1/2021,1,PRD#_10317,5,C_1005,ST_678
OR#102644,3/28/2021,1,PRD#_10706,2,C_1012,ST_456
OR#102645,3/5/2021,1,PRD#_10648,2,C_1123,ST_456
OR#102645,3/5/2021,2,PRD#_10761,3,C_1123,ST_456
OR#102646,3/16/2021,1,PRD#_10304,5,C_1089,ST_890
OR#102646,3/16/2021,2,PRD#_10661,1,C_1089,ST_890
OR#102646,3/16/2021,3,PRD#_10827,1,C_1089,ST_890
OR#102646,3/16/2021,4,PRD#_10437,2,C_1089,ST_890
OR#102646,3/16/2021,5,PRD#_10585,1,C_1089,ST_890
OR#102647,3/30/2021,1,PRD#_10231,2,C_1090,ST_901
OR#102647,3/30/2021,2,PRD#_10325,2,C_1090,ST_901
OR#102647,3/30/2021,3,PRD#_10393,1,C_1090,ST_901
OR#102648,3/26/2021,1,PRD#_10241,5,C_1034,ST_567
OR#102648,3/26/2021,2,PRD#_10217,4,C_1034,ST_567
OR#102648,3/26/2021,3,PRD#_10061,5,C_1034,ST_567
OR#102648,3/26/2021,4,PRD#_10385,3,C_1034,ST_567
OR#102648,3/26/2021,5,PRD#_10416,4,C_1034,ST_567
OR#102649,3/3/2021,1,PRD#_10098,3,C_1103,ST_112
OR#102649,3/3/2021,2,PRD#_10478,2,C_1103,ST_112
OR#102649,3/3/2021,3,PRD#_10817,2,C_1103,ST_112
